,Symbol,FullName,source,bill_code,customer_code,fullname
9133,600332,广州白云山医药集团股份有限公司,2,b'MDIwODg2MTIxOQ==',b'MDIwODg2MTIxOQ==',广州白云山医药集团股份有限公司白云山制药总厂
9134,300448,浩云科技股份有限公司,2,b'MDIwODg2MzEyOQ==',b'MDIwODg2MzEyOQ==',浩云科技股份有限公司
9135,601998,中信银行股份有限公司,2,b'MDIwODk0NTI5OA==',b'MDIwODk0NTI5OA==',中信银行股份有限公司信用卡中心
9136,2130,深圳市沃尔核材股份有限公司,2,b'MDIwODk0ODU0MA==',b'MDIwODk0ODU0MA==',深圳市沃尔核材股份有限公司广州分公司
9137,300738,广东奥飞数据科技股份有限公司,2,b'MDIwODk3MTM4Ng==',b'MDIwODk3MTM4Ng==',广东奥飞数据科技股份有限公司
9138,300482,广州万孚生物技术股份有限公司,2,b'MDIwODk3NjQxNg==',b'MDIwODk3NjQxNg==',广州万孚生物技术股份有限公司
9139,2612,朗姿股份,1,b'MDIwOTAwNDk1Mg==',b'MDIwOTAwNDk1Mg==',朗姿股份有限公司
9140,1,平安银行股份有限公司,2,b'MDIwOTExMjY2OA==',b'MDIwOTExMjY2OA==',平安银行股份有限公司广州分行
9141,601333,广深铁路股份有限公司,2,b'MDIwOTExOTY3MQ==',b'MDIwOTExOTY3MQ==',广深铁路股份有限公司广州北车辆段
9142,2841,广州视源电子科技股份有限公司,2,b'MDIwOTE3MjI2Ng==',b'MDIwOTE3MjI2Ng==',广州视源电子科技股份有限公司
9143,2841,广州视源电子科技股份有限公司,2,b'MDIwOTE3MjI3MA==',b'MDIwOTE3MjI3MA==',广州视源电子科技股份有限公司
9144,2424,贵州百灵,1,b'MDIwOTIyNTEwOQ==',b'MDIwOTIyNTEwOQ==',贵州百灵企业集团制药股份有限公司
9145,1,平安银行股份有限公司,2,b'MDIwOTIyNzI3NQ==',b'MDIwOTIyNzI3NQ==',平安银行股份有限公司上海分行
9146,603686,福建龙马环卫装备股份有限公司,2,b'MDIwOTM1ODkyNg==',b'MDIwOTM1ODkyNg==',福建龙马环卫装备股份有限公司
9147,2612,朗姿股份有限公司,2,b'MDIwOTQzNzE2Mw==',b'MDIwOTQzNzE2Mw==',朗姿股份有限公司
9148,600138,中青旅控股股份有限公司,2,b'MDIwOTQ2ODAyMw==',b'MDIwOTQ2ODAyMw==',中青旅控股股份有限公司广东分公司
9149,603043,广州酒家集团股份有限公司,2,b'MDIwOTYyNTgzOQ==',b'MDIwOTYyNTgzOQ==',广州酒家集团股份有限公司
9150,601398,中国工商银行股份有限公司,2,b'MDIwOTY2ODYwOA==',b'MDIwOTY2ODYwOA==',中国工商银行股份有限公司广州粤秀支行
9151,2841,广州视源电子科技股份有限公司,2,b'MDIwOTY4NTUyMg==',b'MDIwOTY4NTUyMg==',广州视源电子科技股份有限公司
9152,2841,广州视源电子科技股份有限公司,2,b'MDIwOTY4NTczOQ==',b'MDIwOTY4NTczOQ==',广州视源电子科技股份有限公司
9153,603043,广州酒家集团股份有限公司,2,b'MDIwOTc3MDYxMw==',b'MDIwOTc3MDYxMw==',广州酒家集团股份有限公司
9154,300616,广州尚品宅配家居股份有限公司,2,b'MDIwOTc3MDk5OQ==',b'MDIwOTc3MDk5OQ==',广州尚品宅配家居股份有限公司
9155,300373,扬州扬杰电子科技股份有限公司,2,b'MDIwOTc4MjkyOA==',b'MDIwOTc4MjkyOA==',扬州扬杰电子科技股份有限公司
9156,2841,广州视源电子科技股份有限公司,2,b'MDIwOTc5MTY5MA==',b'MDIwOTc5MTY5MA==',广州视源电子科技股份有限公司
9157,2841,广州视源电子科技股份有限公司,2,b'MDIwOTc5MTcxMw==',b'MDIwOTc5MTcxMw==',广州视源电子科技股份有限公司
9158,2841,广州视源电子科技股份有限公司,2,b'MDIwOTc5MTcyMw==',b'MDIwOTc5MTcyMw==',广州视源电子科技股份有限公司
9159,603233,大参林医药集团股份有限公司,2,b'MDIwOTgyODIzMQ==',b'MDIwOTgyODIzMQ==',大参林医药集团股份有限公司
9160,601818,中国光大银行股份有限公司,2,b'MDIwOTg4NDY2Mg==',b'MDIwOTg4NDY2Mg==',中国光大银行股份有限公司广州分行
9161,603603,博天环境集团股份有限公司,2,b'MDIwOTk4MjgzOQ==',b'MDIwOTk4MjgzOQ==',博天环境集团股份有限公司
9162,601881,中国银河证券股份有限公司,2,b'MDIwOTk4NjEwNg==',b'MDIwOTk4NjEwNg==',中国银河证券股份有限公司广州观虹路证券营业部
9163,300723,一品红药业股份有限公司,2,b'MDIwOTk4Njc4OQ==',b'MDIwOTk4Njc4OQ==',一品红药业股份有限公司
9164,2335,科华恒盛,1,b'MDIxMDAwMTI0NA==',b'MDIxMDAwMTI0NA==',科华恒盛股份有限公司
9165,2565,上海顺灏新材料科技股份有限公司,2,b'MDIxMDAwMTQ1NA==',b'MDIxMDAwMTQ1NA==',上海顺灏新材料科技股份有限公司
9166,2706,良信电器,1,b'MDIxMDAwMjgwNw==',b'MDIxMDAwMjgwNw==',上海良信电器股份有限公司
9167,2269,上海美特斯邦威服饰股份有限公司,2,b'MDIxMDAwMzQ1Mw==',b'MDIxMDAwMzQ1Mw==',上海美特斯邦威服饰股份有限公司
9168,600501,航天晨光股份有限公司,2,b'MDIxMDAwNDQ3OQ==',b'MDIxMDAwNDQ3OQ==',航天晨光股份有限公司上海分公司
9169,300067,上海安诺其集团股份有限公司,2,b'MDIxMDAwNDc4MA==',b'MDIxMDAwNDc4MA==',上海安诺其集团股份有限公司
9170,603200,上海洗霸科技股份有限公司,2,b'MDIxMDAwNDk1NA==',b'MDIxMDAwNDk1NA==',上海洗霸科技股份有限公司
9171,600787,中储发展股份有限公司,2,b'MDIxMDAwNTM4NA==',b'MDIxMDAwNTM4NA==',中储发展股份有限公司上海沪南分公司
9172,601555,东吴证券股份有限公司,2,b'MDIxMDAwNTk2Nw==',b'MDIxMDAwNTk2Nw==',东吴证券股份有限公司
9173,603083,上海剑桥科技股份有限公司,2,b'MDIxMTEyNzQ1NQ==',b'MDIxMDAwNjA1Nw==',上海剑桥科技股份有限公司
9174,603083,上海剑桥科技股份有限公司,3,b'MDIxMTEyNzQ1NQ==',b'MDIxMTEyNzQ1NQ==',上海剑桥科技股份有限公司
9175,600787,中储发展股份有限公司,2,b'MDIxMDAwNjA4NA==',b'MDIxMDAwNjA4NA==',中储发展股份有限公司上海大场分公司
9176,2048,宁波华翔,1,b'MDIxMDAwNjM2NA==',b'MDIxMDAwNjM2NA==',宁波华翔电子股份有限公司
9177,600958,东方证券,1,b'MDIxMDAwNjY1NA==',b'MDIxMDAwNjY1NA==',东方证券股份有限公司
9178,600837,海通证券股份有限公司,2,b'MDIxMDAwNzEzNA==',b'MDIxMDAwNzEzNA==',海通证券股份有限公司上海虹口区新建路证券营业部
9179,603555,贵人鸟股份有限公司,2,b'MDIxMDAwNzQ4MA==',b'MDIxMDAwNzQ4MA==',贵人鸟股份有限公司
9180,2454,上海加冷松芝汽车空调股份有限公司,2,b'MDIxMjAyNTgxMg==',b'MDIxMDAwNzk2Nw==',上海加冷松芝汽车空调股份有限公司
9181,2454,上海加冷松芝汽车空调股份有限公司,3,b'MDIxMjAyNTgxMg==',b'MDIxMDEzNjg0NA==',上海松芝酷能汽车技术有限公司
9182,2454,上海加冷松芝汽车空调股份有限公司,3,b'MDIxMjAyNTgxMg==',b'MDIxMTU1MjM2MQ==',超酷（上海）制冷设备有限公司
9183,2454,上海加冷松芝汽车空调股份有限公司,3,b'MDIxMjAyNTgxMg==',b'MDIxMjAyNTgxMg==',上海加冷松芝汽车空调股份有限公司
9184,2454,上海加冷松芝汽车空调股份有限公司,3,b'MDIxMjAyNTgxMg==',b'MDIxNTg1OTk0MQ==',上海松芝轨道车辆空调有限公司
9185,2454,上海加冷松芝汽车空调股份有限公司,3,b'MDIxMjAyNTgxMg==',b'MDIxNTg2MDA1MQ==',上海酷风汽车部件有限公司
9186,601881,中国银河证券股份有限公司,2,b'MDIxMDAwODY2Nw==',b'MDIxMDAwODY2Nw==',中国银河证券股份有限公司上海虹井路证券营业部
9187,601727,上海电气集团股份有限公司,2,b'MDIxOTMxMDI1NQ==',b'MDIxMDAwOTE2NA==',上海电气集团股份有限公司
9188,601727,上海电气集团股份有限公司,3,b'MDIxOTMxMDI1NQ==',b'MDIxNTY3MzAwNw==',上海电气集团股份有限公司
9189,601727,上海电气集团股份有限公司,3,b'MDIxOTMxMDI1NQ==',b'MDIxOTMxMDI1NQ==',上海电气集团股份有限公司
9190,1,平安银行股份有限公司,2,b'MDIxOTgwMDU4Mw==',b'MDIxMDAwOTUxNA==',平安银行股份有限公司上海分行
9191,1,平安银行股份有限公司,3,b'MDIxOTgwMDU4Mw==',b'MDIxNTE5OTUzNg==',平安银行股份有限公司上海分行
9192,1,平安银行股份有限公司,3,b'MDIxOTgwMDU4Mw==',b'MDIxOTgwMDU4Mw==',平安银行股份有限公司上海分行
9193,600999,招商证券股份有限公司,2,b'MDIxMDAwOTc0OQ==',b'MDIxMDAwOTc0OQ==',招商证券股份有限公司上海世博证券营业部
9194,603803,瑞斯康达科技发展股份有限公司,2,b'MDIxMDAwOTk0NA==',b'MDIxMDAwOTk0NA==',瑞斯康达科技发展股份有限公司
9195,783,长江证券股份有限公司,2,b'MDIxMDAwOTk5Nw==',b'MDIxMDAwOTk5Nw==',长江证券股份有限公司上海四川北路证券营业部
9196,601881,中国银河证券股份有限公司,2,b'MDIxMDAxMDUyNA==',b'MDIxMDAxMDUyNA==',中国银河证券股份有限公司上海东大名路外滩证券营业部
9197,600171,上海贝岭,1,b'MDIxMDAxMDc0MA==',b'MDIxMDAxMDc0MA==',上海贝岭股份有限公司
9198,600171,上海贝岭,3,b'MDIxMDAxMDc0MA==',b'MDIxMDA0Njc3NA==',上海贝岭股份有限公司
9199,300347,泰格医药,1,b'MDIxNjUxMTg5Mw==',b'MDIxMDAxMTYyNA==',杭州泰格医药科技股份有限公司
9200,300347,泰格医药,3,b'MDIxNjUxMTg5Mw==',b'MDIxNjUxMTg5Mw==',杭州泰格医药科技股份有限公司
9201,600845,上海宝信软件股份有限公司,2,b'MDIxMDAxMjQ3OA==',b'MDIxMDAxMjQ3OA==',上海宝信软件股份有限公司
9202,600845,上海宝信软件股份有限公司,3,b'MDIxMDAxMjQ3OA==',b'MDIxMDAxODYwNA==',上海宝信软件股份有限公司
9203,600845,上海宝信软件股份有限公司,3,b'MDIxMDAxMjQ3OA==',b'MDIxMDAxODYwNw==',上海宝信软件股份有限公司
9204,600845,上海宝信软件股份有限公司,3,b'MDIxMDAxMjQ3OA==',b'MDIxMDAxODYxNA==',上海宝信软件股份有限公司
9205,600845,上海宝信软件股份有限公司,3,b'MDIxMDAxMjQ3OA==',b'MDIxMDA0NDA3Nw==',上海宝信软件股份有限公司
9206,600612,老凤祥,1,b'MDIxMDAxNDI0NA==',b'MDIxMDAxNDI0NA==',老凤祥股份有限公司
9207,603128,港中旅华贸国际物流股份有限公司,2,b'MDIxMDAxNDcyMA==',b'MDIxMDAxNDcyMA==',港中旅华贸国际物流股份有限公司
9208,600887,内蒙古伊利实业集团股份有限公司,2,b'MDIxMDAxNzQ1Ng==',b'MDIxMDAxNzQ1Ng==',内蒙古伊利实业集团股份有限公司上海分公司
9209,300145,南方中金环境股份有限公司,2,b'MDIxMDAxNzk3NA==',b'MDIxMDAxNzk3NA==',南方中金环境股份有限公司
9210,1,平安银行股份有限公司,2,b'MDIxMDAxODMxNw==',b'MDIxMDAxODMxNw==',平安银行股份有限公司上海分行
9211,1,平安银行股份有限公司,3,b'MDIxMDAxODMxNw==',b'MDIxMDE5NTU3Nw==',平安银行股份有限公司上海分行
9212,1,平安银行股份有限公司,2,b'MDIxMDAxODMyNA==',b'MDIxMDAxODMyNA==',平安银行股份有限公司上海分行
9213,603499,翔港科技,1,b'MDIxMDAxOTExNw==',b'MDIxMDAxOTExNw==',上海翔港包装科技股份有限公司
9214,601226,华电重工股份有限公司,2,b'MDIxMDAyMDc1NA==',b'MDIxMDAyMDc1NA==',华电重工股份有限公司上海分公司
9215,600597,光明乳业股份有限公司,2,b'MDIxMDAyMjA2NA==',b'MDIxMDAyMjA2NA==',光明乳业股份有限公司
9216,2184,上海海得控制系统股份有限公司,2,b'MDIxMDAyMzk3NA==',b'MDIxMDAyMzk3NA==',上海海得控制系统股份有限公司
9217,603599,安徽广信农化股份有限公司,2,b'MDIxMDAyMzk5MA==',b'MDIxMDAyMzk5MA==',安徽广信农化股份有限公司
9218,2563,浙江森马服饰股份有限公司,2,b'MDIxMTYwODg4MQ==',b'MDIxMDAyNTc4NA==',浙江森马服饰股份有限公司
9219,2563,浙江森马服饰股份有限公司,3,b'MDIxMTYwODg4MQ==',b'MDIxMDE1NzkyNA==',上海裔森服饰有限公司
9220,2563,浙江森马服饰股份有限公司,3,b'MDIxMTYwODg4MQ==',b'MDIxMTYwODg4MQ==',浙江森马服饰股份有限公司
9221,2563,浙江森马服饰股份有限公司,3,b'MDIxMTYwODg4MQ==',b'MDIxMzgwNDUxNA==',上海卡洛特眼镜有限公司
9222,2563,浙江森马服饰股份有限公司,3,b'MDIxMTYwODg4MQ==',b'MDIxNjk2NjYyNw==',上海森睿服饰有限公司
9223,2563,浙江森马服饰股份有限公司,3,b'MDIxMTYwODg4MQ==',b'MDIxNzExMDM4Nw==',浙江森马服饰股份有限公司
9224,2563,浙江森马服饰股份有限公司,3,b'MDIxMTYwODg4MQ==',b'MDIxNzUxODc5Ng==',上海盛夏服饰有限公司
9225,2563,浙江森马服饰股份有限公司,3,b'MDIxMTYwODg4MQ==',b'NTczMjQ2MjI0Mg==',上海裔森服饰有限公司
9226,600030,中信证券股份有限公司,2,b'MDIxMDAyNjM4Nw==',b'MDIxMDAyNjM4Nw==',中信证券股份有限公司上海联洋证券营业部
9227,603329,上海雅仕,1,b'MDIxMDAyNzQxMg==',b'MDIxMDAyNzQxMg==',上海雅仕投资发展股份有限公司
9228,603355,莱克电气股份有限公司,2,b'MDIxMDAyNzQ5NA==',b'MDIxMDAyNzQ5NA==',莱克电气股份有限公司上海分公司
9229,600000,上海浦东发展银行股份有限公司,2,b'MDIxMDAyODE5NA==',b'MDIxMDAyODE5NA==',上海浦东发展银行股份有限公司上海分行
9230,600000,上海浦东发展银行股份有限公司,3,b'MDIxMDAyODE5NA==',b'MDIxMDEyMjk5Nw==',上海浦东发展银行股份有限公司上海分行
9231,600000,上海浦东发展银行股份有限公司,3,b'MDIxMDAyODE5NA==',b'MDIxMDIwMjEzNA==',上海浦东发展银行股份有限公司上海分行
9232,2629,仁智股份,1,b'MDIxMDAyODc0Mg==',b'MDIxMDAyODc0Mg==',浙江仁智股份有限公司
9233,603197,上海保隆汽车科技股份有限公司,3,b'MDIxNjgxNTY2MQ==',b'MDIxMDA1MTU5NA==',上海文襄汽车传感器有限公司
9234,603197,上海保隆汽车科技股份有限公司,3,b'MDIxNjgxNTY2MQ==',b'MDIxMDA4OTc3NA==',上海卡适堡汽车工程技术有限公司
9235,603197,上海保隆汽车科技股份有限公司,3,b'MDIxNjgxNTY2MQ==',b'MDIxMDE1OTc0NQ==',保隆霍富(上海)电子有限公司
9236,603197,上海保隆汽车科技股份有限公司,3,b'MDIxNjgxNTY2MQ==',b'MDIxNjgxNTY2MQ==',上海保隆工贸有限公司
9237,600036,招商银行股份有限公司,2,b'MDIxMDAzMTU3Nw==',b'MDIxMDAzMTU3Nw==',招商银行股份有限公司信用卡中心
9238,601211,国泰君安证券股份有限公司,2,b'MDIxMDAzMjI2Nw==',b'MDIxMDAzMjI2Nw==',国泰君安证券股份有限公司上海牡丹江路证券营业部
9239,600570,恒生电子股份有限公司,2,b'MDIxMDAzNDcwNA==',b'MDIxMDAzNDcwNA==',恒生电子股份有限公司
9240,600958,东方证券,1,b'MDIxMDAzNjU2NA==',b'MDIxMDAzNjU2NA==',东方证券股份有限公司
9241,601288,中国农业银行股份有限公司,2,b'MDIxMDAzNzQyMQ==',b'MDIxMDAzNzQyMQ==',中国农业银行股份有限公司上海南汇支行
9242,300413,快乐购物股份有限公司,3,b'NzMxMjAwNjQzMw==',b'MDIwMDA3NjQ0Nw==',快乐购有限责任公司
9243,300413,快乐购物股份有限公司,2,b'NzMxMjAwNjQzMw==',b'MDIxMDAzNzQ2Mw==',快乐购物股份有限公司
9244,300413,快乐购物股份有限公司,3,b'NzMxMjAwNjQzMw==',b'MDIxMDA1NzM4Nw==',快乐购物股份有限公司
9245,300413,快乐购物股份有限公司,3,b'NzMxMjAwNjQzMw==',b'MDIxMDE4MjU2NA==',快乐购有限责任公司
9246,300413,快乐购物股份有限公司,3,b'NzMxMjAwNjQzMw==',b'MDIxMDE4MjU2Nw==',快乐购有限责任公司
9247,300413,快乐购物股份有限公司,3,b'NzMxMjAwNjQzMw==',b'MDIxMDIwNzQ0OQ==',快乐购有限责任公司
9248,300413,快乐购物股份有限公司,3,b'NzMxMjAwNjQzMw==',b'MDI3NjY4ODQzMg==',快乐购物股份有限公司
9249,300413,快乐购物股份有限公司,3,b'NzMxMjAwNjQzMw==',b'MzE2Mjk5MDI1MA==',快乐购有限责任公司
9250,300413,快乐购物股份有限公司,3,b'NzMxMjAwNjQzMw==',b'NTEyNTg3NjQ5Mw==',快乐购有限责任公司
9251,300413,快乐购物股份有限公司,3,b'NzMxMjAwNjQzMw==',b'NTMyNTA0NjYwMg==',快乐购有限责任公司
9252,300413,快乐购物股份有限公司,3,b'NzMxMjAwNjQzMw==',b'NTkyNTIxOTY1Mw==',快乐购有限责任公司
9253,300413,快乐购物股份有限公司,3,b'NzMxMjAwNjQzMw==',b'NzMxMjAwNjQzMw==',快乐购有限责任公司
9254,300413,快乐购物股份有限公司,3,b'NzMxMjAwNjQzMw==',b'NzMxMjAwNzIxOA==',快乐购有限责任公司
9255,300413,快乐购物股份有限公司,3,b'NzMxMjAwNjQzMw==',b'NzU1MDAwNTA0Ng==',快乐购物股份有限公司
9256,601901,方正证券股份有限公司,2,b'MDIxMDAzNzc0Mw==',b'MDIxMDAzNzc0Mw==',方正证券股份有限公司上海杨高南路证券营业部
9257,601857,中国石油天然气股份有限公司,2,b'MDIxMDAzODM4Nw==',b'MDIxMDAzODM4Nw==',中国石油天然气股份有限公司上海销售分公司
9258,603385,惠达卫浴股份有限公司,2,b'MDIxMDAzOTI5Nw==',b'MDIxMDAzOTI5Nw==',惠达卫浴股份有限公司
9259,603385,惠达卫浴股份有限公司,3,b'MDIxMDAzOTI5Nw==',b'MzE1MTk5MTA4MQ==',惠达卫浴股份有限公司
9260,603020,爱普香料集团股份有限公司,2,b'MDIxMDAzOTM0NA==',b'MDIxMDAzOTM0NA==',爱普香料集团股份有限公司
9261,2415,杭州海康威视数字技术股份有限公司,2,b'MDIxMDAzOTY0MQ==',b'MDIxMDAzOTY0MQ==',杭州海康威视数字技术股份有限公司上海研发分公司
9262,600028,中国石油化工股份有限公司,2,b'MDIxMDA0MDg1Nw==',b'MDIxMDA0MDg1Nw==',中国石油化工股份有限公司上海海洋油气分公司
9263,600626,上海申达股份有限公司,2,b'MDIxMDA0MTgwNw==',b'MDIxMDA0MTgwNw==',上海申达股份有限公司
9264,600000,上海浦东发展银行股份有限公司,2,b'MDIxMDA0MTg4Nw==',b'MDIxMDA0MTg4Nw==',上海浦东发展银行股份有限公司外高桥保税区支行
9265,600000,上海浦东发展银行股份有限公司,3,b'MDIxMDA0MTg4Nw==',b'MDIxMDA0NTM4Nw==',上海浦东发展银行股份有限公司上海分行
9266,600000,上海浦东发展银行股份有限公司,3,b'MDIxMDA0MTg4Nw==',b'MDIxMDA0NTM5NA==',上海浦东发展银行股份有限公司上海分行
9267,600000,上海浦东发展银行股份有限公司,3,b'MDIxMDA0MTg4Nw==',b'MDIxMDA0NTM5Nw==',上海浦东发展银行股份有限公司上海分行
9268,600000,上海浦东发展银行股份有限公司,3,b'MDIxMDA0MTg4Nw==',b'MDIxMDA0NTQwNA==',上海浦东发展银行股份有限公司上海分行
9269,600000,上海浦东发展银行股份有限公司,3,b'MDIxMDA0MTg4Nw==',b'MDIxMDA0NTQwNw==',上海浦东发展银行股份有限公司上海分行
9270,600000,上海浦东发展银行股份有限公司,3,b'MDIxMDA0MTg4Nw==',b'MDIxMDA0NTQxNw==',上海浦东发展银行股份有限公司上海分行
9271,600610,中毅达,1,b'MDIxMDA0NTA5MA==',b'MDIxMDA0NTA5MA==',上海中毅达股份有限公司
9272,600909,华安证券股份有限公司,2,b'MDIxMDA0Nzc0NA==',b'MDIxMDA0Nzc0NA==',华安证券股份有限公司上海鲁班路证券营业部
9273,601998,中信银行股份有限公司,2,b'MDIxMDA0OTc2Mg==',b'MDIxMDA0OTc2Mg==',中信银行股份有限公司上海浦东分行
9274,300685,艾德生物,1,b'MDIxMDA1MTc0NA==',b'MDIxMDA1MTc0NA==',厦门艾德生物医药科技股份有限公司
9275,603898,广州好莱客创意家居股份有限公司,2,b'MDIxMDA1MjgzNw==',b'MDIxMDA1MjgzNw==',广州好莱客创意家居股份有限公司上海宝山分公司
9276,603855,华荣科技股份有限公司,2,b'MDIxMDA1MzI5Nw==',b'MDIxMDA1MzI5Nw==',华荣科技股份有限公司
9277,2709,广州天赐高新材料股份有限公司,2,b'MDIxMDA1NDcxOQ==',b'MDIxMDA1NDcxOQ==',广州天赐高新材料股份有限公司
9278,300442,上海普丽盛包装股份有限公司,2,b'MDIxMDA1NDk2Nw==',b'MDIxMDA1NDk2Nw==',上海普丽盛包装股份有限公司
9279,601229,上海银行股份有限公司,2,b'MDIxMDA1NjExNA==',b'MDIxMDA1NjExNA==',上海银行股份有限公司浦东分行
9280,601229,上海银行股份有限公司,3,b'MDIxMDA1NjExNA==',b'MDIxMDA1NzEzNw==',上海银行浦东分行
9281,601229,上海银行股份有限公司,3,b'MDIxMDA1NjExNA==',b'MDIxMDA1NzE0NA==',上海银行陆家嘴支行
9282,601229,上海银行股份有限公司,3,b'MDIxMDA1NjExNA==',b'MDIxMDA1NzE0Nw==',上海银行川沙支行
9283,601229,上海银行股份有限公司,3,b'MDIxMDA1NjExNA==',b'MDIxMDA1NzE1Nw==',上海银行浦东科技支行
9284,601229,上海银行股份有限公司,3,b'MDIxMDA1NjExNA==',b'MDIxMDA1NzE2NA==',上海银行高桥支行
9285,601229,上海银行股份有限公司,3,b'MDIxMDA1NjExNA==',b'MDIxMDA1NzE2Nw==',上海银行德平路支行
9286,601229,上海银行股份有限公司,3,b'MDIxMDA1NjExNA==',b'MDIxMDA1NzE4NA==',上海银行康桥支行
9287,601229,上海银行股份有限公司,3,b'MDIxMDA1NjExNA==',b'MDIxMDA1NzE4Nw==',上海银行滴水湖支行
9288,601229,上海银行股份有限公司,3,b'MDIxMDA1NjExNA==',b'MDIxMDA1NzE5NA==',上海银行周浦支行
9289,601229,上海银行股份有限公司,3,b'MDIxMDA1NjExNA==',b'MDIxMDA1NzE5Nw==',上海银行益江路支行
9290,601229,上海银行股份有限公司,3,b'MDIxMDA1NjExNA==',b'MDIxMDA1NzIwNA==',上海银行联洋支行
9291,601229,上海银行股份有限公司,3,b'MDIxMDA1NjExNA==',b'MDIxMDA1NzIwNw==',上海银行杨高路支行
9292,601229,上海银行股份有限公司,3,b'MDIxMDA1NjExNA==',b'MDIxMDA1NzIxNA==',上海银行南汇支行
9293,601229,上海银行股份有限公司,3,b'MDIxMDA1NjExNA==',b'MDIxMDA1NzIxNw==',上海银行东方路支行
9294,601229,上海银行股份有限公司,3,b'MDIxMDA1NjExNA==',b'MDIxMDA1NzIyNA==',上海银行锦绣路支行
9295,601229,上海银行股份有限公司,3,b'MDIxMDA1NjExNA==',b'MDIxMDA1NzIyNw==',上海银行祝桥支行
9296,601229,上海银行股份有限公司,3,b'MDIxMDA1NjExNA==',b'MDIxMDA1NzIzNA==',上海银行世纪大道支行
9297,601229,上海银行股份有限公司,3,b'MDIxMDA1NjExNA==',b'MDIxMDA1NzIzNw==',上海银行王港路支行
9298,601229,上海银行股份有限公司,3,b'MDIxMDA1NjExNA==',b'MDIxMDA1NzI0NA==',上海银行金桥支行
9299,601229,上海银行股份有限公司,3,b'MDIxMDA1NjExNA==',b'MDIxMDA1NzI0Nw==',上海银行临港支行
9300,601229,上海银行股份有限公司,3,b'MDIxMDA1NjExNA==',b'MDIxMDA1NzI1NA==',上海银行听潮路支行
9301,601229,上海银行股份有限公司,3,b'MDIxMDA1NjExNA==',b'MDIxMDA1NzI1Nw==',上海银行蓝村支行
9302,601229,上海银行股份有限公司,3,b'MDIxMDA1NjExNA==',b'MDIxMDA1NzI2NA==',上海银行洋泾支行
9303,601229,上海银行股份有限公司,3,b'MDIxMDA1NjExNA==',b'MDIxMDA1NzI3NA==',上海银行博兴路支行
9304,601229,上海银行股份有限公司,3,b'MDIxMDA1NjExNA==',b'MDIxMDA1NzI3Nw==',上海银行北蔡支行
9305,601229,上海银行股份有限公司,3,b'MDIxMDA1NjExNA==',b'MDIxMDA1NzI4NA==',上海银行张江支行
9306,601229,上海银行股份有限公司,3,b'MDIxMDA1NjExNA==',b'MDIxMDA3NDM1Mg==',上海银行股份有限公司
9307,300501,上海海顺新型药用包装材料股份有限公司,2,b'MDIxMTc3NjcxNg==',b'MDIxMDA1NzM5NA==',上海海顺新型药用包装材料股份有限公司
9308,300501,上海海顺新型药用包装材料股份有限公司,3,b'MDIxMTc3NjcxNg==',b'MDIxMTc3NjcxNg==',上海海顺新型药用包装材料股份有限公司
9309,603717,天域生态环境股份有限公司,2,b'MDIxMDA1NzkwNw==',b'MDIxMDA1NzkwNw==',天域生态环境股份有限公司
9310,601818,中国光大银行股份有限公司,2,b'MDIxMDA2MDU1Mg==',b'MDIxMDA2MDU1Mg==',中国光大银行股份有限公司上海分行
9311,2530,金财互联控股股份有限公司,2,b'MDIxMDA2MjIyNA==',b'MDIxMDA2MjIyNA==',金财互联控股股份有限公司上海分公司
9312,600337,美克国际家居用品股份有限公司,2,b'MDIxMDA2MzQxNA==',b'MDIxMDA2MzQxNA==',美克国际家居用品股份有限公司
9313,601229,上海银行股份有限公司,2,b'MDIxMDA2NDYzMw==',b'MDIxMDA2NDYzMw==',上海银行股份有限公司嘉定支行
9314,793,华闻传媒投资集团股份有限公司,2,b'MDIxMDA2NDc5NA==',b'MDIxMDA2NDc5NA==',华闻传媒投资集团股份有限公司上海分公司
9315,600036,招商银行,1,b'MDIxMDA2NTAyNw==',b'MDIxMDA2NTAyNw==',招商银行股份有限公司
9316,601881,中国银河证券股份有限公司,2,b'MDIxMDA2NTIzNw==',b'MDIxMDA2NTIzNw==',中国银河证券股份有限公司上海中山北路证券营业部
9317,603939,益丰大药房连锁股份有限公司,2,b'MDIxMDA2NTQxNw==',b'MDIxMDA2NTQxNw==',益丰大药房连锁股份有限公司
9318,601595,上海电影,1,b'MDIxMDA2NjE0Nw==',b'MDIxMDA2NjE0Nw==',上海电影股份有限公司
9319,600030,中信证券股份有限公司,2,b'MDIxMDA2Njc0MQ==',b'MDIxMDA2Njc0MQ==',中信证券股份有限公司上海南京西路证券营业部
9320,600567,山鹰国际控股股份公司,2,b'MDIxMDk3NjAzNQ==',b'MDIxMDA2ODEyNA==',山鹰国际控股股份公司上海分公司
9321,600567,山鹰国际控股股份公司,3,b'MDIxMDk3NjAzNQ==',b'MDIxMDk3NjAzNQ==',山鹰国际控股股份公司上海分公司
9322,600622,光大嘉宝,1,b'MDIxMDA2ODM4NA==',b'MDIxMDA2ODM4NA==',光大嘉宝股份有限公司
9323,600278,东方国际创业股份有限公司,2,b'MDIxMDA2OTEyOQ==',b'MDIxMDA2OTEyOQ==',东方国际创业股份有限公司分公司
